,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
134,2019-01-01 20:50:14,143,0,19401.35,89482.45
135,2019-01-01 20:49:45,294,0,19050.75,86587.1
136,2019-01-01 20:49:35,529,0,18764.85,83947.25
137,2019-01-01 20:49:29,1389,0,16351.45,66118.75
138,2019-01-01 20:48:36,255,0,12915.7,52771.7
139,2019-01-01 20:48:30,1967,0,7276.15,32002.1
140,2019-01-01 20:48:23,160,0,6239.7,24853.85
141,2019-01-01 20:48:19,798,0,3215.8,8681.1
142,2019-01-01 20:48:08,1708,0,2737.55,3648.2
143,2019-01-01 20:47:36,313,0,2630.45,3648.2
144,2019-01-01 20:47:33,416,0,1679.85,0.0
145,2019-01-01 20:47:28,312,0,997.75,0.0
146,2019-01-01 20:47:26,427,0,907.75,0.0
147,2019-01-01 20:46:55,166,0,860.4,0.0
148,2019-01-01 20:44:20,1351,0,775.55,0.0
149,2019-01-01 20:44:07,442,0,783.75,0.0
150,2019-01-01 20:44:00,10855,73047,1303.4,3652.35
151,2019-01-01 20:43:41,127,0,1170.8,3652.35
152,2019-01-01 20:43:39,98,0,1164.45,3652.35
153,2019-01-01 20:43:36,81,0,1091.55,3652.35
154,2019-01-01 20:42:17,5188,26204,1343.8,4962.55
155,2019-01-01 20:40:44,198,0,1339.0,4962.55
156,2019-01-01 20:40:30,147,0,1319.9,4962.55
157,2019-01-01 20:38:03,763,0,1288.6,4962.55
158,2019-01-01 20:37:38,138,0,1282.75,4962.55
159,2019-01-01 20:37:27,189,0,1193.85,4962.55
160,2019-01-01 20:37:25,151,0,1193.4,4962.55
161,2019-01-01 20:37:22,218,0,1164.4,4962.55
162,2019-01-01 20:37:17,68,0,1082.4,4962.55
163,2019-01-01 20:37:14,97,0,1071.6,4962.55
164,2019-01-01 20:37:00,130,0,1057.3,4962.55
165,2019-01-01 20:36:57,64,0,1044.9,4962.55
166,2019-01-01 20:36:11,10776,0,1562.35,4962.55
167,2019-01-01 20:36:03,75,0,1557.8,4962.55
168,2019-01-01 20:35:55,626,0,1521.55,4962.55
169,2019-01-01 20:35:47,9324,0,1965.65,4962.55
170,2019-01-01 20:35:35,10776,74926,1961.7,5056.5
171,2019-01-01 20:34:22,6868,29045,2298.75,6508.75
172,2019-01-01 20:34:16,99,0,2298.8,6508.75
173,2019-01-01 20:34:07,129,0,2301.2,6508.75
174,2019-01-01 20:33:55,63,0,2044.95,5198.55
175,2019-01-01 20:33:50,107,0,2040.4,5198.55
176,2019-01-01 20:33:37,12654,77299,2665.75,9063.5
177,2019-01-01 20:32:53,11347,59505,3194.95,12038.75
178,2019-01-01 20:32:41,226,0,3199.35,12038.75
179,2019-01-01 20:31:54,149,0,3197.35,12038.75
180,2019-01-01 20:31:47,1760,14172,3277.8,12747.35
181,2019-01-01 20:29:55,2928,16129,3413.3,13553.8
182,2019-01-01 20:29:22,26643,131843,4742.05,20145.95
183,2019-01-01 19:18:32,807,0,4777.55,20145.95
184,2019-01-01 19:00:07,45792,122854,7060.65,26288.65
185,2019-01-01 02:33:46,284,0,7071.65,26288.65
186,2019-01-01 02:32:05,486,0,6557.15,26288.65
187,2019-01-01 02:29:42,99,0,6558.35,26288.65
188,2019-01-01 02:27:16,178,0,6535.95,26288.65
189,2019-01-01 02:16:14,2328,0,6186.15,26288.65
190,2019-01-01 02:04:18,1284,0,5711.55,22542.35
191,2019-01-01 02:03:47,1340,0,5435.15,21090.1
192,2019-01-01 02:00:17,36468,0,7253.6,21090.1
193,2019-01-01 00:22:09,5685,75080,7531.4,24844.1
194,2019-01-01 00:11:28,5848,54777,7820.65,27582.95
195,2018-12-31 22:30:59,43219,0,9976.25,27582.95
196,2018-12-31 20:20:12,13659,57172,10026.5,26576.6
197,2018-12-31 20:18:53,5951,26207,9756.7,24911.7
198,2018-12-31 20:17:35,28913,113598,11191.05,30591.6
199,2018-12-31 20:17:14,1930,13944,11280.1,31288.8
200,2018-12-31 20:15:38,154249,372636,18904.55,49212.0
201,2018-12-31 20:15:19,5128,21005,19014.55,49455.8
202,2018-12-31 20:13:23,1121,11523,17738.45,43439.8
203,2018-12-31 20:10:52,10101,43789,18203.15,45629.25
204,2018-12-31 19:29:43,143,0,15920.7,39486.55
205,2018-12-31 03:58:44,1578,0,15985.4,39486.55
206,2018-12-31 03:58:40,2098,0,16066.0,39486.55
207,2018-12-31 03:57:55,11252,49736,16623.65,41973.35
208,2018-12-31 03:56:03,4552,35417,16842.35,43744.2
